$ID,$ID_NAME,CoolDown,Description,Effect,Effect_CaptionRatio,Effect_CaptionRatio2,Effect_CaptionRatio3,Effect_CaptionTime,Effect_SkillFactor,Effect_SkillSR,Effect_SpendItemCount,Effect_SpendPoison,Effect_SpendSP,Element,Icon,IsEnchanter,IsPardoner,IsShinobi,LevelMax,LevelPerCircle,Link_Attributes,Link_Gem,Link_Job,Name,OverHeat,Prop_BasicPoison,Prop_LvUpSpendPoison,Prop_SklAtkAdd,Prop_SklAtkAddByLevel,Prop_SklFactor,Prop_SklFactorByLevel,Prop_SklSR,Prop_SpendItemBaseCount,RequiredCircle,RequiredStance,RequiredStanceCompanion,RequiredSubWeapon,SP,SPPerLevel,TypeAttack
1534,Catapract_4,5,{#DD5500}{ol}[Physical] - [Piercing]{/}{/}{nl}In development,"Attack +#{SkillFactor}#, AoE Attack Ratio: #{SkillSR}#{nl}Consumes #{SpendSP}# SP",,,,,"[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]","[""var value = pc.SR + skill.SklSR;"", """", ""if (value < 1) {"", ""    value = 1"", ""}"", ""return value""]",,,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = skill.SP;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]",6,war_thrust,False,False,False,-1,-1,,,,Hoplite,0,0,0,0.0,0.0,100.0,0.0,3.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,6,2.0,"[6, 7]"
1535,Warrior_Guard,3,{#DD5500}{ol}[Buff] - [Physical]{/}{/}{nl}Block enemy attack with shield [Guard Point 150],Physical Attack Ratio: +#{SkillFactor}# + #{SkillFactor}#,,,,,"[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]",,,,,6,icon_war_bash,False,False,False,-1,-1,,,,Guard,0,0,0,0.0,0.0,100.0,0.0,0.0,0,-1,"[{""Name"": ""OneHandSword"", ""Icon"": ""weapon_ohs""}, {""Name"": ""OneHandSpear"", ""Icon"": ""weapon_spear""}, {""Name"": ""Rapier"", ""Icon"": ""weapon_rapier""}, {""Name"": ""OneHandSwordShield"", ""Icon"": ""weapon_shield""}]",1,False,8,1.0,"[0, 6]"
1536,Archer_HighAnchoring2,3,{#DD5500}{ol}[Physical]{/}{/}{nl}Basic Normal Attack,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[6]
2009,ItemSkill_boss_Golem,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[Golem Card] Physical Non-Property Strike,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[9, 6]"
2010,ItemSkill_boss_mushcaria,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[Mushcaria Card] Physical Poison Property Strike,,,,,,,,,,,7,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[9, 6]"
2011,ItemSkill_boss_Rocktortuga,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[Rocktortuga Card] Physical Non-Property Strike,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[9, 6]"
2012,ItemSkill_boss_poata,3,{#DD5500}{ol}[Magic] - [Physical] - [Dark]{/}{/}{nl}[Poata Card] Physical Dark Property Magic,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 6]"
2013,ItemSkill_boss_tutu,3,{#DD5500}{ol}[Slash] - [Physical]{/}{/}{nl}[Tutu Card] Physical Poison Property Slash,,,,,,,,,,,7,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[8, 6]"
2014,ItemSkill_boss_Goblin_Warrior,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[Vubbe Fighter Card] Physical Non-Property Strike,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[9, 6]"
2015,ItemSkill_boss_Goblin_Warrior_red,3,{#DD5500}{ol}[Physical] - [Piercing]{/}{/}{nl}[Red Vubbe Fighter Card] Physical Non-Property Pierce,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[6, 7]"
2016,ItemSkill_boss_chafer,3,{#DD5500}{ol}[Magic] - [Physical] - [Poison]{/}{/}{nl}[Chafer Card] Physical Poison Property Magic,,,,,,,,,,,7,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 6]"
2017,ItemSkill_boss_Glass_mole,3,{#DD5500}{ol}[Physical] - [Piercing]{/}{/}{nl}[Glass_Mole Card] Physical Non-Property Pierce,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[6, 7]"
2018,ItemSkill_boss_woodspirit,3,{#DD5500}{ol}[Magic] - [Physical]{/}{/}{nl}[Woodspirit Card] Physical Non-Property Magic,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 6]"
2019,ItemSkill_boss_Strongholder,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[Cyclops Card] Physical Dark Property Strike,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,10.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[9, 6]"
2020,ItemSkill_boss_salamander,3,{#993399}{ol}[Magic] - [Fire]{/}{/}{nl}[Salamander Card] Magic Fire Property Magic,,,,,,,,,,,2,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
2021,ItemSkill_boss_bearkaras,3,{#DD5500}{ol}[Slash] - [Physical]{/}{/}{nl}[Bearkaras Card] Physical Non-Property Magic,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,20.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[8, 6]"
2022,ItemSkill_boss_Spector_F,3,{#993399}{ol}[Magic] - [Strike] - [Dark]{/}{/}{nl}[Dazzled Specter Card] Magic Dark Property Strike,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 9]"
2023,ItemSkill_boss_stone_whale,3,{#993399}{ol}[Magic] - [Strike]{/}{/}{nl}[Stone_Whale Card] Magic Non-Property Strike,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 9]"
2024,ItemSkill_boss_ginklas,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[Ginklas Card] Physical Fire Property Strike,,,,,,,,,,,2,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[9, 6]"
2025,ItemSkill_boss_Carapace,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[Carapace Card] Physical Non-Property Strike,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[9, 6]"
2026,ItemSkill_boss_Spector_m,3,{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}[Specter Monarch Card] Magic Dark Property Magic,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
2027,ItemSkill_boss_NetherBovine,3,{#DD5500}{ol}[Physical] - [Piercing]{/}{/}{nl}[Netherbovine Card] Physical Dark Property Pierce,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[6, 7]"
2028,ItemSkill_boss_mirtis,3,{#993399}{ol}[Slash] - [Magic] - [Dark]{/}{/}{nl}[Mirtis Card] Magic Dark Property Slash,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[8, 1]"
2029,ItemSkill_boss_Sequoia_blue,3,{#DD5500}{ol}[Magic] - [Physical] - [Fire]{/}{/}{nl}[Sequoia Card] Physical Fire Property Magic,,,,,,,,,,,2,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 6]"
2030,ItemSkill_boss_spector_gh,3,{#DD5500}{ol}[Slash] - [Physical]{/}{/}{nl}[Rikaus Card] Physical Dark Property Slash,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[8, 6]"
2031,ItemSkill_boss_werewolf,3,{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}[Werewolf Card] Physical Dark Property Magic,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
2032,ItemSkill_boss_ShadowGaoler,3,{#DD5500}{ol}[Slash] - [Physical]{/}{/}{nl}[Shadowgaler Card] Magic Dark Property Slash,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[8, 6]"
2033,ItemSkill_boss_Carnivore,3,{#DD5500}{ol}[Magic] - [Physical] - [Poison]{/}{/}{nl}[Carnivore Card] Physical Poison Property Magic,,,,,,,,,,,7,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 6]"
2034,ItemSkill_boss_Minotaurs,3,{#993399}{ol}[Magic] - [Fire]{/}{/}{nl}[Minotaur Card] Magic Fire Property Magic,,,,,,,,,,,2,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
2035,ItemSkill_boss_Throneweaver,3,{#993399}{ol}[Magic] - [Strike] - [Poison]{/}{/}{nl}[Throneweaver Card] Magic Poison Property Strike,,,,,,,,,,,7,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 9]"
2036,ItemSkill_boss_BiteRegina,3,{#DD5500}{ol}[Physical] - [Piercing]{/}{/}{nl}[Biteregina Card] Physical Non-Property Pierce,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[6, 7]"
2037,ItemSkill_boss_Chapparition,3,{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}[Chapparition Card] Magic Dark Property Magic,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
2038,ItemSkill_boss_Mummyghast,3,{#DD5500}{ol}[Magic] - [Physical] - [Dark]{/}{/}{nl}[Mummyghast Card] Physical Dark Property Magic,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 6]"
2039,ItemSkill_boss_Genmagnus,3,{#993399}{ol}[Magic] - [Ice]{/}{/}{nl}Ice Breath,,,,,,,,,,,4,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,150.0,0.0,3.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
2040,ItemSkill_boss_Ironbaum,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[Ironbaum Card] Physical Fire Property Strike,,,,,,,,,,,2,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[9, 6]"
2041,ItemSkill_boss_Gorgon,3,{#993399}{ol}[Magic] - [Piercing] - [Dark]{/}{/}{nl}[Gorgon Card] Magic Dark Property Pierce,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 7]"
2042,ItemSkill_boss_Drapeliun,3,{#DD5500}{ol}[Physical] - [Piercing]{/}{/}{nl}[Drapeliun Card] Physical Dark Property Pierce,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[6, 7]"
2043,ItemSkill_boss_unicorn,3,{#993399}{ol}[Slash] - [Magic] - [Dark]{/}{/}{nl}[Unicorn Card] Magic Dark Property Slash,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[8, 1]"
2044,ItemSkill_boss_Moldyhorn,3,{#993399}{ol}[Magic] - [Poison]{/}{/}{nl}[Moldyhorn Card] Magic Poison Property Magic,,,,,,,,,,,7,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
2045,ItemSkill_boss_RytaSwort,3,{#993399}{ol}[Magic] - [Piercing] - [Poison]{/}{/}{nl}[Rytaswort Card] Magic Poison Property Pierce,,,,,,,,,,,7,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 7]"
2046,ItemSkill_boss_Harpeia,3,{#DD5500}{ol}[Slash] - [Physical]{/}{/}{nl}[Harpeia Card] Physical Lightning Property Slash,,,,,,,,,,,5,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[8, 6]"
2047,ItemSkill_boss_Mothstem,3,{#993399}{ol}[Magic] - [Piercing] - [Lightning]{/}{/}{nl}[Mothstem Card] Physical Lightning Property Pierce,,,,,,,,,,,5,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 7]"
2048,ItemSkill_boss_Merge,3,{#DD5500}{ol}[Slash] - [Physical]{/}{/}{nl}[Merge Card] Physical Non-Property Slash,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[8, 6]"
2049,ItemSkill_boss_Clymen,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[Clymen Card] Physical Poison Property Strike,,,,,,,,,,,7,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[9, 6]"
2050,ItemSkill_boss_Devilglove,3,{#993399}{ol}[Magic] - [Strike] - [Lightning]{/}{/}{nl}[Devilglove Card] Magic Lightning Property Strike,,,,,,,,,,,5,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 9]"
2051,ItemSkill_boss_necrovanter,3,{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}[Necroventer Card] Magic Dark Property Magic,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
2052,ItemSkill_boss_molich,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[Molich Card] Physical Dark Property Strike,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[9, 6]"
2053,ItemSkill_boss_yonazolem,3,{#993399}{ol}[Magic] - [Strike]{/}{/}{nl}[Yonazolem Card] Magic Non-Property Strike,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 9]"
2054,ItemSkill_boss_Abomination,3,{#DD5500}{ol}[Slash] - [Physical]{/}{/}{nl}[Abomination Card] Physical Dark Property Slash,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[8, 6]"
2055,ItemSkill_boss_ellaganos,3,{#DD5500}{ol}[Physical] - [Piercing]{/}{/}{nl}[Ellaganos Card] Physical Dark Property Pierce,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[6, 7]"
2056,ItemSkill_boss_archon,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[Archon Card] Physical Fire Property Strike,,,,,,,,,,,2,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[9, 6]"
2057,ItemSkill_boss_Gaigalas,3,{#DD5500}{ol}[Magic] - [Physical] - [Fire]{/}{/}{nl}[Gaigalas Card] Physical Fire Property Magic,,,,,,,,,,,2,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 6]"
2058,ItemSkill_boss_bramble,3,{#993399}{ol}[Magic] - [Strike] - [Dark]{/}{/}{nl}[Bramble Card] Magic Dark Property Strike,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 9]"
2059,ItemSkill_boss_honeypin,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[Honeypin Card] Physical Poison Property Strike,,,,,,,,,,,7,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[9, 6]"
2060,ItemSkill_boss_bebraspion,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[Bebraspion Card] Physical Lightning Property Strike,,,,,,,,,,,5,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[9, 6]"
2061,ItemSkill_boss_GiantWoodGoblin_red,3,{#993399}{ol}[Magic] - [Fire]{/}{/}{nl}[Giant Red Wood Goblin Card] Magic Fire Property Magic,,,,,,,,,,,2,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
2062,ItemSkill_boss_GiantWoodGoblin,3,{#993399}{ol}[Magic]{/}{/}{nl}[Giant Wood Goblin Card] Magic Non-Property Magic,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
2063,ItemSkill_boss_Kimeleech,3,{#DD5500}{ol}[Physical] - [Piercing]{/}{/}{nl}[Kirmelich Card] Physical Poison Property Pierce,,,,,,,,,,,7,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[6, 7]"
2064,ItemSkill_boss_MagBurk,3,{#DD5500}{ol}[Magic] - [Physical] - [Fire]{/}{/}{nl}[Magbug] Physical Fire Property Magic,,,,,,,,,,,2,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 6]"
2065,ItemSkill_boss_onion_the_great,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[Kepachieftain Card] Physical Poison Property Strike,,,,,,,,,,,7,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[9, 6]"
2066,ItemSkill_boss_Achat,3,{#993399}{ol}[Magic]{/}{/}{nl}[Achat Card] Magic Non-Property Magic,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
2067,ItemSkill_boss_Shnayim,3,{#993399}{ol}[Magic] - [Lightning]{/}{/}{nl}[Shnayim Card] Magic Lightning Property Magic,,,,,,,,,,,5,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
2068,ItemSkill_boss_TombLord,3,{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}[Tomb Lord Card] Magic Dark Property Magic,,,,,,,,,,,0,act_attack,False,False,False,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
