$ID,$ID_NAME,Icon,Link_Collections,Link_Cubes,Link_Materials,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Target,Name,Price,Tradability,Type
3010,R_Drug_HolyAtk_PC,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3010, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_HolyAtk_PC"", ""Name"": ""Recipe - Attack Boost Potion: Holy"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 640033, ""Url"": ""items"", ""$ID_NAME"": ""food_009"", ""Name"": ""Mairunas"", ""Icon"": ""icon_item_mairunas""}, ""Quantity"": 5}, {""Item"": {""$ID"": 640003, ""Url"": ""items"", ""$ID_NAME"": ""Drug_HP2"", ""Name"": ""HP Potion"", ""Icon"": ""item_hp_oil_2""}, ""Quantity"": 3}]",,"[{""$ID"": 3010, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_HolyAtk_PC"", ""Name"": ""Recipe - Attack Boost Potion: Holy"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640203, ""Url"": ""items"", ""$ID_NAME"": ""Drug_HolyAtk_PC"", ""Name"": ""Attack Boost Potion: Holy"", ""Icon"": ""icon_item_seed_rr1""}",Recipe - Attack Boost Potion: Holy,0,0011,21
3011,R_Drug_DarkAtk_PC,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3011, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_DarkAtk_PC"", ""Name"": ""Recipe - Attack Boost Potion: Dark"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 640217, ""Url"": ""items"", ""$ID_NAME"": ""food_037"", ""Name"": ""Lavender"", ""Icon"": ""icon_item_lavender_farm""}, ""Quantity"": 5}, {""Item"": {""$ID"": 640006, ""Url"": ""items"", ""$ID_NAME"": ""Drug_SP2"", ""Name"": ""SP Potion"", ""Icon"": ""item_sp_requid_2""}, ""Quantity"": 1}]",,"[{""$ID"": 3011, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_DarkAtk_PC"", ""Name"": ""Recipe - Attack Boost Potion: Dark"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640204, ""Url"": ""items"", ""$ID_NAME"": ""Drug_DarkAtk_PC"", ""Name"": ""Attack Boost Potion: Dark"", ""Icon"": ""icon_item_seed_rr1""}",Recipe - Attack Boost Potion: Dark,0,0011,21
3012,R_Drug_AriesDef_PC,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3012, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_AriesDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Pierce"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 640032, ""Url"": ""items"", ""$ID_NAME"": ""food_008"", ""Name"": ""Jonazole"", ""Icon"": ""icon_item_jonazole""}, ""Quantity"": 5}, {""Item"": {""$ID"": 640003, ""Url"": ""items"", ""$ID_NAME"": ""Drug_HP2"", ""Name"": ""HP Potion"", ""Icon"": ""item_hp_oil_2""}, ""Quantity"": 3}]",,"[{""$ID"": 3012, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_AriesDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Pierce"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640205, ""Url"": ""items"", ""$ID_NAME"": ""Drug_AriesDef_PC"", ""Name"": ""Defense Boost Potion: Pierce"", ""Icon"": ""icon_item_seed_def1""}",Recipe - Defense Boost Potion: Pierce,0,0011,21
3013,R_Drug_SlashDef_PC,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3013, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_SlashDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Slash"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 640216, ""Url"": ""items"", ""$ID_NAME"": ""food_036"", ""Name"": ""Rosemary"", ""Icon"": ""icon_item_rosemary_farm""}, ""Quantity"": 5}, {""Item"": {""$ID"": 640003, ""Url"": ""items"", ""$ID_NAME"": ""Drug_HP2"", ""Name"": ""HP Potion"", ""Icon"": ""item_hp_oil_2""}, ""Quantity"": 3}]",,"[{""$ID"": 3013, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_SlashDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Slash"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640206, ""Url"": ""items"", ""$ID_NAME"": ""Drug_SlashDef_PC"", ""Name"": ""Defense Boost Potion: Slash"", ""Icon"": ""icon_item_seed_def1""}",Recipe - Defense Boost Potion: Slash,0,0011,21
3014,R_Drug_StrikeDef_PC,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3014, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_StrikeDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Strike"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 640033, ""Url"": ""items"", ""$ID_NAME"": ""food_009"", ""Name"": ""Mairunas"", ""Icon"": ""icon_item_mairunas""}, ""Quantity"": 5}, {""Item"": {""$ID"": 640006, ""Url"": ""items"", ""$ID_NAME"": ""Drug_SP2"", ""Name"": ""SP Potion"", ""Icon"": ""item_sp_requid_2""}, ""Quantity"": 1}]",,"[{""$ID"": 3014, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_StrikeDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Strike"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640207, ""Url"": ""items"", ""$ID_NAME"": ""Drug_StrikeDef_PC"", ""Name"": ""Defense Boost Potion: Strike"", ""Icon"": ""icon_item_seed_def1""}",Recipe - Defense Boost Potion: Strike,0,0011,21
3015,R_Drug_MissileDef_PC,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3015, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_MissileDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Missile"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 640216, ""Url"": ""items"", ""$ID_NAME"": ""food_036"", ""Name"": ""Rosemary"", ""Icon"": ""icon_item_rosemary_farm""}, ""Quantity"": 5}, {""Item"": {""$ID"": 640003, ""Url"": ""items"", ""$ID_NAME"": ""Drug_HP2"", ""Name"": ""HP Potion"", ""Icon"": ""item_hp_oil_2""}, ""Quantity"": 3}]",,"[{""$ID"": 3015, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_MissileDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Missile"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640208, ""Url"": ""items"", ""$ID_NAME"": ""Drug_MissileDef_PC"", ""Name"": ""Defense Boost Potion: Missile"", ""Icon"": ""icon_item_seed_def1""}",Recipe - Defense Boost Potion: Missile,0,0011,21
3016,R_Drug_FireDef_PC,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3016, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_FireDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Fire"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 640217, ""Url"": ""items"", ""$ID_NAME"": ""food_037"", ""Name"": ""Lavender"", ""Icon"": ""icon_item_lavender_farm""}, ""Quantity"": 5}, {""Item"": {""$ID"": 640003, ""Url"": ""items"", ""$ID_NAME"": ""Drug_HP2"", ""Name"": ""HP Potion"", ""Icon"": ""item_hp_oil_2""}, ""Quantity"": 3}]",,"[{""$ID"": 3016, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_FireDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Fire"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640209, ""Url"": ""items"", ""$ID_NAME"": ""Drug_FireDef_PC"", ""Name"": ""Defense Boost Potion: Fire"", ""Icon"": ""icon_item_seed_hr1""}",Recipe - Defense Boost Potion: Fire,0,0011,21
3017,R_Drug_IceDef_PC,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3017, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_IceDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Ice"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 640033, ""Url"": ""items"", ""$ID_NAME"": ""food_009"", ""Name"": ""Mairunas"", ""Icon"": ""icon_item_mairunas""}, ""Quantity"": 5}, {""Item"": {""$ID"": 640006, ""Url"": ""items"", ""$ID_NAME"": ""Drug_SP2"", ""Name"": ""SP Potion"", ""Icon"": ""item_sp_requid_2""}, ""Quantity"": 1}]",,"[{""$ID"": 3017, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_IceDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Ice"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640210, ""Url"": ""items"", ""$ID_NAME"": ""Drug_IceDef_PC"", ""Name"": ""Defense Boost Potion: Ice"", ""Icon"": ""icon_item_seed_hr1""}",Recipe - Defense Boost Potion: Ice,0,0011,21
3018,R_Drug_PoisonDef_PC,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3018, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_PoisonDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Poison"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 640217, ""Url"": ""items"", ""$ID_NAME"": ""food_037"", ""Name"": ""Lavender"", ""Icon"": ""icon_item_lavender_farm""}, ""Quantity"": 5}, {""Item"": {""$ID"": 640003, ""Url"": ""items"", ""$ID_NAME"": ""Drug_HP2"", ""Name"": ""HP Potion"", ""Icon"": ""item_hp_oil_2""}, ""Quantity"": 3}]",,"[{""$ID"": 3018, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_PoisonDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Poison"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640211, ""Url"": ""items"", ""$ID_NAME"": ""Drug_PoisonDef_PC"", ""Name"": ""Defense Boost Potion: Poison"", ""Icon"": ""icon_item_seed_hr1""}",Recipe - Defense Boost Potion: Poison,0,0011,21
3019,R_Drug_LightningDef_PC,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3019, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_LightningDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Lightning"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 640033, ""Url"": ""items"", ""$ID_NAME"": ""food_009"", ""Name"": ""Mairunas"", ""Icon"": ""icon_item_mairunas""}, ""Quantity"": 5}, {""Item"": {""$ID"": 640003, ""Url"": ""items"", ""$ID_NAME"": ""Drug_HP2"", ""Name"": ""HP Potion"", ""Icon"": ""item_hp_oil_2""}, ""Quantity"": 3}]",,"[{""$ID"": 3019, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_LightningDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Lightning"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640212, ""Url"": ""items"", ""$ID_NAME"": ""Drug_LightningDef_PC"", ""Name"": ""Defense Boost Potion: Lightning"", ""Icon"": ""icon_item_seed_hr1""}",Recipe - Defense Boost Potion: Lightning,0,0011,21
3020,R_Drug_EarthDef_PC,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3020, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_EarthDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Earth"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 640032, ""Url"": ""items"", ""$ID_NAME"": ""food_008"", ""Name"": ""Jonazole"", ""Icon"": ""icon_item_jonazole""}, ""Quantity"": 5}, {""Item"": {""$ID"": 640006, ""Url"": ""items"", ""$ID_NAME"": ""Drug_SP2"", ""Name"": ""SP Potion"", ""Icon"": ""item_sp_requid_2""}, ""Quantity"": 1}]",,"[{""$ID"": 3020, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_EarthDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Earth"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640213, ""Url"": ""items"", ""$ID_NAME"": ""Drug_EarthDef_PC"", ""Name"": ""Defense Boost Potion: Earth"", ""Icon"": ""icon_item_seed_hr1""}",Recipe - Defense Boost Potion: Earth,0,0011,21
3021,R_Drug_HolyDef_PC,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3021, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_HolyDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Holy"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 640032, ""Url"": ""items"", ""$ID_NAME"": ""food_008"", ""Name"": ""Jonazole"", ""Icon"": ""icon_item_jonazole""}, ""Quantity"": 5}, {""Item"": {""$ID"": 640003, ""Url"": ""items"", ""$ID_NAME"": ""Drug_HP2"", ""Name"": ""HP Potion"", ""Icon"": ""item_hp_oil_2""}, ""Quantity"": 3}]",,"[{""$ID"": 3021, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_HolyDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Holy"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640214, ""Url"": ""items"", ""$ID_NAME"": ""Drug_HolyDef_PC"", ""Name"": ""Defense Boost Potion: Holy"", ""Icon"": ""icon_item_seed_hr1""}",Recipe - Defense Boost Potion: Holy,0,0011,21
3022,R_Drug_DarkDef_PC,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3022, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_DarkDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Dark"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 640217, ""Url"": ""items"", ""$ID_NAME"": ""food_037"", ""Name"": ""Lavender"", ""Icon"": ""icon_item_lavender_farm""}, ""Quantity"": 5}, {""Item"": {""$ID"": 640003, ""Url"": ""items"", ""$ID_NAME"": ""Drug_HP2"", ""Name"": ""HP Potion"", ""Icon"": ""item_hp_oil_2""}, ""Quantity"": 3}]",,"[{""$ID"": 3022, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Drug_DarkDef_PC"", ""Name"": ""Recipe - Defense Boost Potion: Dark"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640215, ""Url"": ""items"", ""$ID_NAME"": ""Drug_DarkDef_PC"", ""Name"": ""Defense Boost Potion: Dark"", ""Icon"": ""icon_item_seed_hr1""}",Recipe - Defense Boost Potion: Dark,0,0011,21
3023,R_Guild_Academy01,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3023, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Guild_Academy01"", ""Name"": ""Recipe - Academy"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645268, ""Url"": ""items"", ""$ID_NAME"": ""misc_talt"", ""Name"": ""Talt"", ""Icon"": ""30_item_ore_talt""}, ""Quantity"": 28}]",,"[{""$ID"": 3023, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Guild_Academy01"", ""Name"": ""Recipe - Academy"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640153, ""Url"": ""items"", ""$ID_NAME"": ""Guild_Academy01"", ""Name"": ""Academy"", ""Icon"": ""icon_item_academy""}",Recipe - Academy,0,0011,21
3024,R_Guild_Forge01,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3024, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Guild_Forge01"", ""Name"": ""Recipe - Forge"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645268, ""Url"": ""items"", ""$ID_NAME"": ""misc_talt"", ""Name"": ""Talt"", ""Icon"": ""30_item_ore_talt""}, ""Quantity"": 28}]",,"[{""$ID"": 3024, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Guild_Forge01"", ""Name"": ""Recipe - Forge"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640154, ""Url"": ""items"", ""$ID_NAME"": ""Guild_Forge01"", ""Name"": ""Forge"", ""Icon"": ""icon_item_forge""}",Recipe - Forge,0,0011,21
3025,R_Guild_ShieldCharger01,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3025, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Guild_ShieldCharger01"", ""Name"": ""Recipe - Shield Charger"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645268, ""Url"": ""items"", ""$ID_NAME"": ""misc_talt"", ""Name"": ""Talt"", ""Icon"": ""30_item_ore_talt""}, ""Quantity"": 40}]",,"[{""$ID"": 3025, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Guild_ShieldCharger01"", ""Name"": ""Recipe - Shield Charger"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 640155, ""Url"": ""items"", ""$ID_NAME"": ""Guild_ShieldCharger01"", ""Name"": ""Shield Charger"", ""Icon"": ""icon_item_shieldcharge""}",Recipe - Shield Charger,0,0011,21
3026,R_Event_160908_5,icon_item_recipe_songpyeon,,,"[{""Item"": {""$ID"": 3026, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Event_160908_5"", ""Name"": ""Recipe - Sweet Dumpling"", ""Icon"": ""icon_item_recipe_songpyeon""}, ""Quantity"": 1}, {""Item"": {""$ID"": 900126, ""Url"": ""items"", ""$ID_NAME"": ""Event_160908_1"", ""Name"": ""Sesame"", ""Icon"": ""icon_item_sesami""}, ""Quantity"": 1}, {""Item"": {""$ID"": 900127, ""Url"": ""items"", ""$ID_NAME"": ""Event_160908_2"", ""Name"": ""Sugar"", ""Icon"": ""icon_item_sugar""}, ""Quantity"": 1}, {""Item"": {""$ID"": 900128, ""Url"": ""items"", ""$ID_NAME"": ""Event_160908_3"", ""Name"": ""Flour"", ""Icon"": ""icon_item_ricepowder""}, ""Quantity"": 1}, {""Item"": {""$ID"": 900129, ""Url"": ""items"", ""$ID_NAME"": ""Event_160908_4"", ""Name"": ""Chestnut"", ""Icon"": ""icon_item_chestnuts""}, ""Quantity"": 1}]",,"[{""$ID"": 3026, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Event_160908_5"", ""Name"": ""Recipe - Sweet Dumpling"", ""Icon"": ""icon_item_recipe_songpyeon""}]",,"{""$ID"": 900130, ""Url"": ""items"", ""$ID_NAME"": ""Event_160908_5"", ""Name"": ""Sweet Dumpling"", ""Icon"": ""icon_item_songpyeon""}",Recipe - Sweet Dumpling,100,0011,21
3027,R_Event_160908_6,icon_item_recipe_large_songpyeon,,,"[{""Item"": {""$ID"": 3027, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Event_160908_6"", ""Name"": ""Recipe - Jumbo Dumpling"", ""Icon"": ""icon_item_recipe_large_songpyeon""}, ""Quantity"": 1}, {""Item"": {""$ID"": 900126, ""Url"": ""items"", ""$ID_NAME"": ""Event_160908_1"", ""Name"": ""Sesame"", ""Icon"": ""icon_item_sesami""}, ""Quantity"": 5}, {""Item"": {""$ID"": 900127, ""Url"": ""items"", ""$ID_NAME"": ""Event_160908_2"", ""Name"": ""Sugar"", ""Icon"": ""icon_item_sugar""}, ""Quantity"": 5}, {""Item"": {""$ID"": 900128, ""Url"": ""items"", ""$ID_NAME"": ""Event_160908_3"", ""Name"": ""Flour"", ""Icon"": ""icon_item_ricepowder""}, ""Quantity"": 5}, {""Item"": {""$ID"": 900129, ""Url"": ""items"", ""$ID_NAME"": ""Event_160908_4"", ""Name"": ""Chestnut"", ""Icon"": ""icon_item_chestnuts""}, ""Quantity"": 5}]",,"[{""$ID"": 3027, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Event_160908_6"", ""Name"": ""Recipe - Jumbo Dumpling"", ""Icon"": ""icon_item_recipe_large_songpyeon""}]",,"{""$ID"": 900131, ""Url"": ""items"", ""$ID_NAME"": ""Event_160908_6"", ""Name"": ""Jumbo Dumpling"", ""Icon"": ""icon_item_large_songpyeon""}",Recipe - Jumbo Dumpling,100,0011,21
3028,R_Premium_Clear_dungeon_02,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3028, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Premium_Clear_dungeon_02"", ""Name"": ""Recipe - Instance Clear Voucher (2 Stars)"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 490108, ""Url"": ""items"", ""$ID_NAME"": ""Premium_Clear_dungeon_01"", ""Name"": ""Instance Clear Voucher (1 Star)"", ""Icon"": ""icon_item_induntheend""}, ""Quantity"": 3}]",,"[{""$ID"": 3028, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Premium_Clear_dungeon_02"", ""Name"": ""Recipe - Instance Clear Voucher (2 Stars)"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 490115, ""Url"": ""items"", ""$ID_NAME"": ""Premium_Clear_dungeon_02"", ""Name"": ""Instance Clear Voucher (2 Stars)"", ""Icon"": ""icon_item_induntheend""}",Recipe - Instance Clear Voucher (2 Stars),100,0010,21
3029,R_Premium_Clear_dungeon_03,icon_item_recipe_misc3,,,"[{""Item"": {""$ID"": 3029, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Premium_Clear_dungeon_03"", ""Name"": ""Recipe - Instance Clear Voucher (3 Stars)"", ""Icon"": ""icon_item_recipe_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 490115, ""Url"": ""items"", ""$ID_NAME"": ""Premium_Clear_dungeon_02"", ""Name"": ""Instance Clear Voucher (2 Stars)"", ""Icon"": ""icon_item_induntheend""}, ""Quantity"": 2}]",,"[{""$ID"": 3029, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Premium_Clear_dungeon_03"", ""Name"": ""Recipe - Instance Clear Voucher (3 Stars)"", ""Icon"": ""icon_item_recipe_misc3""}]",,"{""$ID"": 490116, ""Url"": ""items"", ""$ID_NAME"": ""Premium_Clear_dungeon_03"", ""Name"": ""Instance Clear Voucher (3 Stars)"", ""Icon"": ""icon_item_induntheend""}",Recipe - Instance Clear Voucher (3 Stars),100,0011,21
3030,R_Gacha_G_009,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3030, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Gacha_G_009"", ""Name"": ""Recipe - Mystical Cube"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 649016, ""Url"": ""items"", ""$ID_NAME"": ""misc_ore17"", ""Name"": ""Absidium Ore"", ""Icon"": ""8_item_ore_platinum""}, ""Quantity"": 16}]",,"[{""$ID"": 3030, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Gacha_G_009"", ""Name"": ""Recipe - Mystical Cube"", ""Icon"": ""icon_item_recipe_misc1""}]","[{""$ID"": 3031, ""Url"": ""recipes"", ""$ID_NAME"": ""R_recipe_Gachacube"", ""Name"": ""Recipe - Recipe - Mystical Cube"", ""Icon"": ""icon_item_recipe_misc1""}]","{""$ID"": 642809, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_G_009"", ""Name"": ""Mystical Cube"", ""Icon"": ""icon_item_jewelrybox_close""}",Recipe - Mystical Cube,100,0000,21
3031,R_recipe_Gachacube,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 3031, ""Url"": ""recipes"", ""$ID_NAME"": ""R_recipe_Gachacube"", ""Name"": ""Recipe - Recipe - Mystical Cube"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 646040, ""Url"": ""items"", ""$ID_NAME"": ""misc_scrollskulp"", ""Name"": ""Ripped Piece of Paper"", ""Icon"": ""icon_item_flag_hohen""}, ""Quantity"": 10}, {""Item"": {""$ID"": 645810, ""Url"": ""items"", ""$ID_NAME"": ""misc_EnchantedPowder"", ""Name"": ""Magic Powder"", ""Icon"": ""icon_item_magicpowder""}, ""Quantity"": 2}]",,"[{""$ID"": 3031, ""Url"": ""recipes"", ""$ID_NAME"": ""R_recipe_Gachacube"", ""Name"": ""Recipe - Recipe - Mystical Cube"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 3030, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Gacha_G_009"", ""Name"": ""Recipe - Mystical Cube"", ""Icon"": ""icon_item_recipe_misc1""}",Recipe - Recipe - Mystical Cube,100,0000,21
9001,R_Bocors_doll,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 9001, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Bocors_doll"", ""Name"": ""Recipe - Bokor Doll"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 650562, ""Url"": ""items"", ""$ID_NAME"": ""Bocors_doll_resource1"", ""Name"": ""Pawndel Soul Crystal"", ""Icon"": ""icon_item_velorb""}, ""Quantity"": 10}, {""Item"": {""$ID"": 650563, ""Url"": ""items"", ""$ID_NAME"": ""Bocors_doll_resource2"", ""Name"": ""Pawnd Mind Crystal"", ""Icon"": ""sccubus_eye""}, ""Quantity"": 10}]",,"[{""$ID"": 9001, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Bocors_doll"", ""Name"": ""Recipe - Bokor Doll"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 650065, ""Url"": ""items"", ""$ID_NAME"": ""Bocors_doll"", ""Name"": ""Bokor Doll"", ""Icon"": ""icon_item_strawdoll2""}",Recipe - Bokor Doll,10,0000,21
9003,R_TEST2,icon_item_weapon_misc1,,,"[{""Item"": {""$ID"": 9003, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TEST2"", ""Name"": ""Recipe - Gladius"", ""Icon"": ""icon_item_weapon_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 649001, ""Url"": ""items"", ""$ID_NAME"": ""misc_ore02"", ""Name"": ""Iron Ore"", ""Icon"": ""2_item_ore_iron""}, ""Quantity"": 5}, {""Item"": {""$ID"": 645122, ""Url"": ""items"", ""$ID_NAME"": ""misc_0006"", ""Name"": ""Chupacabra Tooth"", ""Icon"": ""icon_item_tooth_white""}, ""Quantity"": 3}]",,"[{""$ID"": 9003, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TEST2"", ""Name"": ""Recipe - Gladius"", ""Icon"": ""icon_item_weapon_misc1""}]",,"{""$ID"": 101102, ""Url"": ""equipment"", ""$ID_NAME"": ""SWD01_102"", ""Name"": ""Gladius"", ""Icon"": ""icon_item_sword_22""}",Recipe - Gladius,10,1111,21
