$ID,$ID_NAME,CoolDown,Description,Effect,EffectCaptionRatio,EffectCaptionRatio2,EffectCaptionRatio3,EffectCaptionTime,EffectSkillFactor,EffectSkillSR,EffectSpendItemCount,EffectSpendPoison,EffectSpendSP,Element,Icon,LevelMax,LevelPerCircle,Link_Attributes,Link_Gem,Link_Job,Name,OverHeat,Prop_BasicPoison,Prop_LvUpSpendPoison,Prop_SklAtkAdd,Prop_SklAtkAddByLevel,Prop_SklFactor,Prop_SklFactorByLevel,Prop_SklSR,Prop_SpendItemBaseCount,RequiredCircle,RequiredStance,RequiredStanceCompanion,RequiredSubWeapon,SP,SPPerLevel,TypeAttack
1532,Catapract_2,5,In development,"Attack +#{SkillFactor}#, AoE Attack Ratio: #{SkillSR}#{nl}Consumes #{SpendSP}# SP",,,,,"[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]","[""var value = pc.SR + skill.SklSR;"", """", ""if (value < 1) {"", ""    value = 1"", ""}"", """", ""return value""]",,,"[""var basicsp = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicsp == 0) {"", ""    return 0;"", ""}"", """", ""var abilAddSP = skill.SP;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicsp + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", """", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", """", ""return Math.floor(value);""]",6,war_thrust,-1,-1,,,,Hoplite,0,0,0,0.0,0.0,100.0,0.0,3.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,6,2.0,0
1533,Catapract_3,5,In development,"Attack +#{SkillFactor}#, AoE Attack Ratio: #{SkillSR}#{nl}Consumes #{SpendSP}# SP",,,,,"[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]","[""var value = pc.SR + skill.SklSR;"", """", ""if (value < 1) {"", ""    value = 1"", ""}"", """", ""return value""]",,,"[""var basicsp = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicsp == 0) {"", ""    return 0;"", ""}"", """", ""var abilAddSP = skill.SP;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicsp + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", """", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", """", ""return Math.floor(value);""]",6,war_thrust,-1,-1,,,,Hoplite,0,0,0,0.0,0.0,100.0,0.0,3.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,6,2.0,0
1534,Catapract_4,5,In development,"Attack +#{SkillFactor}#, AoE Attack Ratio: #{SkillSR}#{nl}Consumes #{SpendSP}# SP",,,,,"[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]","[""var value = pc.SR + skill.SklSR;"", """", ""if (value < 1) {"", ""    value = 1"", ""}"", """", ""return value""]",,,"[""var basicsp = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicsp == 0) {"", ""    return 0;"", ""}"", """", ""var abilAddSP = skill.SP;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicsp + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", """", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", """", ""return Math.floor(value);""]",6,war_thrust,-1,-1,,,,Hoplite,0,0,0,0.0,0.0,100.0,0.0,3.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,6,2.0,0
1535,Warrior_Guard,3,Block enemy attack with shield [Guard Point 150],Physical Attack Ratio: +#{SkillFactor}# + #{SkillFactor}#,,,,,"[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]",,,,,6,war_bash,-1,-1,,,,Guard,0,0,0,0.0,0.0,100.0,0.0,0.0,0,-1,"[{""Name"": ""OneHandSword"", ""Icon"": ""weapon_ohs""}, {""Name"": ""OneHandSpear"", ""Icon"": ""weapon_spear""}, {""Name"": ""Rapier"", ""Icon"": ""weapon_rapier""}, {""Name"": ""OneHandSwordShield"", ""Icon"": ""weapon_shield""}]",1,False,8,1.0,9
1536,Archer_HighAnchoring2,3,Basic Normal Attack,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,9
2009,ItemSkill_boss_Golem,3,[Golem Card] Physical Non-Property Strike,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2010,ItemSkill_boss_mushcaria,3,[Mushcaria Card] Physical Poison Property Strike,,,,,,,,,,,7,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2011,ItemSkill_boss_Rocktortuga,3,[Rocktortuga Card] Physical Non-Property Strike,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2012,ItemSkill_boss_poata,3,[Poata Card] Physical Dark Property Magic,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2013,ItemSkill_boss_tutu,3,[Tutu Card] Physical Poison Property Slash,,,,,,,,,,,7,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,6
2014,ItemSkill_boss_Goblin_Warrior,3,[Vubbe Fighter Card] Physical Non-Property Strike,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2015,ItemSkill_boss_Goblin_Warrior_red,3,[Red Vubbe Fighter Card] Physical Non-Property Pierce,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,0
2016,ItemSkill_boss_chafer,3,[Chafer Card] Physical Poison Property Magic,,,,,,,,,,,7,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2017,ItemSkill_boss_Glass_mole,3,[Glass_Mole Card] Physical Non-Property Pierce,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,0
2018,ItemSkill_boss_woodspirit,3,[Woodspirit Card] Physical Non-Property Magic,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2019,ItemSkill_boss_Strongholder,3,[Cyclops Card] Physical Dark Property Strike,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,10.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2020,ItemSkill_boss_salamander,3,[Salamander Card] Magic Fire Property Magic,,,,,,,,,,,2,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2021,ItemSkill_boss_bearkaras,3,[Bearkaras Card] Physical Non-Property Magic,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,20.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,6
2022,ItemSkill_boss_Spector_F,3,[Dazzled Specter Card] Magic Dark Property Strike,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2023,ItemSkill_boss_stone_whale,3,[Stone_Whale Card] Magic Non-Property Strike,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2024,ItemSkill_boss_ginklas,3,[Ginklas Card] Physical Fire Property Strike,,,,,,,,,,,2,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2025,ItemSkill_boss_Carapace,3,[Carapace Card] Physical Non-Property Strike,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2026,ItemSkill_boss_Spector_m,3,[Specter Monarch Card] Magic Dark Property Magic,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2027,ItemSkill_boss_NetherBovine,3,[Netherbovine Card] Physical Dark Property Pierce,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,0
2028,ItemSkill_boss_mirtis,3,[Mirtis Card] Magic Dark Property Slash,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,6
2029,ItemSkill_boss_Sequoia_blue,3,[Sequoia Card] Physical Fire Property Magic,,,,,,,,,,,2,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2030,ItemSkill_boss_spector_gh,3,[Rikaus Card] Physical Dark Property Slash,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,6
2031,ItemSkill_boss_werewolf,3,[Werewolf Card] Physical Dark Property Magic,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2032,ItemSkill_boss_ShadowGaoler,3,[Shadowgaler Card] Magic Dark Property Slash,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,6
2033,ItemSkill_boss_Carnivore,3,[Carnivore Card] Physical Poison Property Magic,,,,,,,,,,,7,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2034,ItemSkill_boss_Minotaurs,3,[Minotaur Card] Magic Fire Property Magic,,,,,,,,,,,2,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2035,ItemSkill_boss_Throneweaver,3,[Throneweaver Card] Magic Poison Property Strike,,,,,,,,,,,7,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2036,ItemSkill_boss_BiteRegina,3,[Biteregina Card] Physical Non-Property Pierce,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,0
2037,ItemSkill_boss_Chapparition,3,[Chapparition Card] Magic Dark Property Magic,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2038,ItemSkill_boss_Mummyghast,3,[Mummyghast Card] Physical Dark Property Magic,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2039,ItemSkill_boss_Genmagnus,3,Ice Breath,,,,,,,,,,,4,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,150.0,0.0,3.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2040,ItemSkill_boss_Ironbaum,3,[Ironbaum Card] Physical Fire Property Strike,,,,,,,,,,,2,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2041,ItemSkill_boss_Gorgon,3,[Gorgon Card] Magic Dark Property Pierce,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,0
2042,ItemSkill_boss_Drapeliun,3,[Drapeliun Card] Physical Dark Property Pierce,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,0
2043,ItemSkill_boss_unicorn,3,[Unicorn Card] Magic Dark Property Slash,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,6
2044,ItemSkill_boss_Moldyhorn,3,[Moldyhorn Card] Magic Poison Property Magic,,,,,,,,,,,7,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2045,ItemSkill_boss_RytaSwort,3,[Rytaswort Card] Magic Poison Property Pierce,,,,,,,,,,,7,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,0
2046,ItemSkill_boss_Harpeia,3,[Harpeia Card] Physical Lightning Property Slash,,,,,,,,,,,5,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,6
2047,ItemSkill_boss_Mothstem,3,[Mothstem Card] Physical Lightning Property Pierce,,,,,,,,,,,5,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,0
2048,ItemSkill_boss_Merge,3,[Merge Card] Physical Non-Property Slash,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,6
2049,ItemSkill_boss_Clymen,3,[Clymen Card] Physical Poison Property Strike,,,,,,,,,,,7,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2050,ItemSkill_boss_Devilglove,3,[Devilglove Card] Magic Lightning Property Strike,,,,,,,,,,,5,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2051,ItemSkill_boss_necrovanter,3,[Necroventer Card] Magic Dark Property Magic,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2052,ItemSkill_boss_molich,3,[Molich Card] Physical Dark Property Strike,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2053,ItemSkill_boss_yonazolem,3,[Yonazolem Card] Magic Non-Property Strike,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2054,ItemSkill_boss_Abomination,3,[Abomination Card] Physical Dark Property Slash,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,6
2055,ItemSkill_boss_ellaganos,3,[Ellaganos Card] Physical Dark Property Pierce,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,0
2056,ItemSkill_boss_archon,3,[Archon Card] Physical Fire Property Strike,,,,,,,,,,,2,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2057,ItemSkill_boss_Gaigalas,3,[Gaigalas Card] Physical Fire Property Magic,,,,,,,,,,,2,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2058,ItemSkill_boss_bramble,3,[Bramble Card] Magic Dark Property Strike,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2059,ItemSkill_boss_honeypin,3,[Honeypin Card] Physical Poison Property Strike,,,,,,,,,,,7,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2060,ItemSkill_boss_bebraspion,3,[Bebraspion Card] Physical Lightning Property Strike,,,,,,,,,,,5,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2061,ItemSkill_boss_GiantWoodGoblin_red,3,[Giant Red Wood Goblin Card] Magic Fire Property Magic,,,,,,,,,,,2,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2062,ItemSkill_boss_GiantWoodGoblin,3,[Giant Wood Goblin Card] Magic Non-Property Magic,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2063,ItemSkill_boss_Kimeleech,3,[Kirmelich Card] Physical Poison Property Pierce,,,,,,,,,,,7,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,0
2064,ItemSkill_boss_MagBurk,3,[Magbug] Physical Fire Property Magic,,,,,,,,,,,2,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2065,ItemSkill_boss_onion_the_great,3,[Kepachieftain Card] Physical Poison Property Strike,,,,,,,,,,,7,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,7
2066,ItemSkill_boss_Achat,3,[Achat Card] Magic Non-Property Magic,,,,,,,,,,,6,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2067,ItemSkill_boss_Shnayim,3,[Shnayim Card] Magic Lightning Property Magic,,,,,,,,,,,5,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2068,ItemSkill_boss_TombLord,3,[Tomb Lord Card] Magic Dark Property Magic,,,,,,,,,,,0,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2069,ItemSkill_boss_Denoptic,3,[Denoptic Card] Magic Lightning Property Slash,,,,,,,,,,,5,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,6
2070,ItemSkill_boss_Iltiswort,3,[Iltiswort Card] Physical Poison Property Magic,,,,,,,,,,,7,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,4
2071,ItemSkill_boss_Confinedion,3,[Scorpio Card] Physical Poison Property Pierce,,,,,,,,,,,7,act_attack,-1,-1,,,,Attack,0,0,0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,0
