$ID,$ID_NAME,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Material,Name,Potential,Price,ReinforceRatio,RequiredClass,RequiredLevel,Set,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
12512,HAIR_F_112,,Equip to change your appearance.,-1,2,hair_shortround,0,,,,,,4,Tied Long Wave,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,6,False,False,0.0
12513,HAIR_F_113,,Equip to change your appearance.,-1,2,hair_musketeer_female,0,,,,,,4,Long Wave Twintail,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,6,False,False,0.0
12514,HAIR_F_114,,Equip to change your appearance.,-1,2,hair_thaumaturge_female,0,,,,,,4,Short Ponytail,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,6,False,False,0.0
12515,HAIR_F_115,,"Originally a hairstyle for esteemed daughters attending the Royal Girl's School in the old capital, it has since been imitated by many women.",-1,,icon_item_hair_elementalist_female,0,,,,,,4,Noble Long,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,6,False,False,0.0
12516,HAIR_F_116,,A metaphor that best fits this hairstyle is that it's as if the sanctity of the Goddess Statue has descended upon one's hair. Not the wooden statue of course.,-1,,icon_item_hair_gm2_female,0,,,,,,4,Short Cut Firm,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,6,False,False,0.0
12517,HAIR_F_117,,Wear to change the appearance of your head. Hair Dyes will not apply.,-1,,icon_item_hair_cokatrice_f,0,,,,,,4,Cockatrice Head (Female),1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,1101,1,9,6,False,False,0.0
12518,HAIR_F_118,,Equip to change your appearance.,-1,,hair_jullahair,0,,,,,,4,Long-Wave Perm,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,6,False,False,0.0
12519,HAIR_F_119,,Equip to change your appearance.,-1,,hair_zealot,0,,,,,,4,Braid Ponytail,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,6,False,False,0.0
12520,HAIR_F_120,,Equip to change your appearance.,-1,,hair_silvia,0,,,,,,4,Natural Wave,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,6,False,False,0.0
12521,HAIR_F_121,,Equip to change your appearance.,-1,,hair_warrock2,0,,,,,,4,Noble Wave Perm,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,6,False,False,0.0
12522,HAIR_F_122,,Equip to change your appearance.,-1,,hair_puppeteer,0,,,,,,4,Ribbon-ornamented Double Buns,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,6,False,False,0.0
12523,HAIR_F_123,,Equip to change your appearance.,-1,,hair_scout_f,0,,,,,,4,Asymmetric Blend Cut,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,6,False,False,0.0
12524,HAIR_F_124,,A hairstyle done with a simple string. It is said to be derived from a Goddess' hairstyle.,-1,,hair_ploana_f,0,,,,,,4,Upstyle Hair,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,6,False,False,0.0
12525,HAIR_F_125,,Equip to change your appearance.,-1,,hair_tyurt_f,0,,,,,,4,Natural Ponytail,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,6,False,False,0.0
12526,HAIR_F_126,,Changes your appearance. Does not apply wig dye color.,-1,,hair_linker,0,,,,,,4,Romantic Bun,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0000,1,9,6,False,False,0.0
12527,HAIR_F_127,,Wear to change the appearance of your head. Hair Dyes will not apply.,-1,,icon_item_helmet_poodle_f,0,,,,,,4,Fried Chicken Poodle Head (Female),1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,1101,1,9,6,False,False,0.0
12528,HAIR_F_128,,Wear to change the appearance of your head. Hair Dyes will not apply.,-1,,icon_item_helmet_tiecat_f,0,,,,,,4,Tuxedo Cat Head (Female),1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,1101,1,9,6,False,False,0.0
12529,HAIR_F_129,,Wear to change the appearance of your head. Hair Dyes will not apply.,-1,,icon_item_helmet_popolion_f,0,,,,,,4,Popolion Head (Female),1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,1101,1,9,6,False,False,0.0
12530,HAIR_F_130,,Wear to change the appearance of your head. Hair Dyes will not apply.,-1,,icon_item_helmet_penguin_f,0,,,,,,4,Penguin Head (Female),1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,1101,1,9,6,False,False,0.0
12531,HAIR_F_131,,Wear to change the appearance of your head. Hair Dyes will not apply.,-1,,icon_item_helmet_hanaming_f,0,,,,,,4,Hanaming Head (Female),1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,1101,1,9,6,False,False,0.0
12532,HAIR_F_132,,Wear to change the appearance of your head. Hair Dyes will not apply.,-1,,icon_item_helmet_kepa_f,0,,,,,,4,Kepa Head (Female),1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,1101,1,9,6,False,False,0.0
12533,HAIR_F_133,,Changes your appearance. Does not apply wig dye color.,-1,,hair_gothloli,0,,,,,,4,Goth Loli,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0000,1,9,6,False,False,0.0
12534,HAIR_F_134,,Changes your appearance. Does not apply wig dye color.,-1,,hair_waveponytail,0,,,,,,4,Side Ponytail,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0000,1,9,6,False,False,0.0
12535,HAIR_F_135,,Changes your appearance. Does not apply wig dye color.,-1,,hair_pinkgradation,0,,,,,,4,Choppy Bangs,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0000,1,9,6,False,False,0.0
12536,HAIR_F_136,,Changes your appearance. Does not apply wig dye color.,-1,,hair_pinkgradation,0,,,,,,4,Lamb Towel Hat (Female),1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0000,1,9,6,False,False,0.0
18001,LENS01_001,,Colored contact lenses can alter the color of your eyes.,-1,,icon_item_lens_yellow,0,,,,,,4,Yellow Contact Lenses,0,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,9,False,False,0.0
18002,LENS01_002,,Colored contact lenses can alter the color of your eyes.,-1,,icon_item_lens_perple,0,,,,,,4,Violet Contact Lenses,0,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,9,False,False,0.0
18003,LENS01_003,,Colored contact lenses can alter the color of your eyes.,-1,,icon_item_lens_red,0,,,,,,4,Crimson Contact Lenses,0,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,9,False,False,0.0
18004,LENS01_004,,Colored contact lenses can alter the color of your eyes.,-1,,icon_item_lens_black,0,,,,,,4,Black Contact Lenses,0,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,9,False,False,0.0
18005,LENS01_005,,A pair of contact lenses that can change your eye color and shape.{nl}Right-click to use and change the appearance of your eyes.,-1,,icon_item_lens_heart,0,,,,,,4,Pink Heart Contact Lenses,0,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,9,False,False,0.0
18006,LENS01_006,,A pair of contact lenses that can change your eye color and shape.{nl}Right-click to use and change the appearance of your eyes.,-1,,icon_item_lens_lens_star,0,,,,,,4,Shiny Contact Lenses,0,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,9,False,False,0.0
18007,LENS01_007,,Colored contact lenses can alter the color of your eyes.,-1,,icon_item_lens_gray,0,,,,,,4,Grey Contact Lenses,0,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,9,False,False,0.0
18008,LENS01_008,,Colored contact lenses can alter the color of your eyes.,-1,,icon_item_lens_orange,0,,,,,,4,Orange Contact Lenses,0,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,9,False,False,0.0
18009,LENS01_009,,Colored contact lenses can alter the color of your eyes.,-1,,icon_item_lens_brown,0,,,,,,4,Brown Contact Lenses,0,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,0001,1,9,9,False,False,0.0
19000,helmet_songpyun,,Sweet Dumpling,-1,2,icon_item_helmet_songpyun,0,,,,,,4,Sweet Dumpling Helmet Costume,0,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,1101,12,9,8,False,False,0.0
19001,helmet_golddog01,,You need the head to fully transform into a lucky golden puppy! Right-click to use and change your appearance.,-1,2,item_icon_helmet_golddog,0,,,,,,4,Golden Puppy Head,0,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,1101,12,9,8,False,False,0.0
19002,goldstonedog01,,"Why stick to looking golden when you can BE gold? 24K, baby. Right-click to use and change your appearance.",-1,2,item_icon_helmet_goldstonedog01,0,,,,,,4,24K Gold Bar Pup Helmet,0,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,1101,12,9,8,False,False,0.0
19003,Gold_Armor,,Wear to change the appearance of your head. Hair Dyes will not apply.,-1,,item_icon_helmet_goldamor01_f,0,,,,,,4,Golden Dog Warrior Helmet,1,0,1.0,1111,0,,0,0,0,0,0,0,0,0,0.0,0.0,1101,1,9,6,False,False,0.0
19004,helmet_velcoffer,,"Dragons can be biologically classified by how magic affects them. For one, it's been proven that dragons belong in the same broad category as Beast type monsters, due to how similarly they react to specific types of magic. ",-1,2,icon_item_velcofer01_helmet,0,,"[{""$ID"": 642916, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_I_016"", ""Name"": ""Velcoffer Cube"", ""Icon"": ""icon_item_cube_gold_blow""}]",,,,4,Velcoffer Helmet,0,0,1.0,1111,0,"{""$ID_NAME"": ""set_053"", ""Name"": ""Velcoffer Costume Set"", ""Link_Items"": [{""$ID"": 19004, ""Url"": ""equipment"", ""$ID_NAME"": ""helmet_velcoffer"", ""Name"": ""Velcoffer Helmet"", ""Icon"": ""icon_item_velcofer01_helmet""}, {""$ID"": 633093, ""Url"": ""equipment"", ""$ID_NAME"": ""costume_Com_93"", ""Name"": ""Velcoffer Costume"", ""Icon"": ""icon_item_velcofer01_f""}], ""$ID"": 53, ""Bonus3"": null, ""Bonus2"": ""'Velcoffer's Nest' provides a damage reduction of 10%"", ""Bonus5"": null, ""Bonus4"": null, ""Bonus7"": null, ""Bonus6"": null}",0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,8,False,False,0.0
101101,SWD01_101,,A standard weapon for the soldiers from the Royal Army. Also commonly carried by civilians.,36,2,icon_item_sword_22,1,,,,,,4,Old Gladius,3,80,1.0,0111,1,,0,0,1,0,32,29,0,0,0.0,0.0,0010,24,6,22,False,False,90.0
101102,SWD01_102,,This weapon is an improved version of its military counterpart.,38,2,icon_item_sword_22,1,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57994, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_woodspirit_Q1"", ""Name"": ""Woodspirit"", ""Icon"": ""boss_woodspirit""}}, {""Map"": null, ""Chance"": 1.68, ""Monster"": {""$ID"": 400042, ""Url"": ""monsters"", ""$ID_NAME"": ""Bokchoy_Big"", ""Name"": ""Mutant Chinency"", ""Icon"": ""mon_bokchoy""}}]",,"[{""$ID"": 9003, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TEST2"", ""Name"": ""Recipe - Gladius"", ""Icon"": ""icon_item_weapon_misc1""}]",4,Gladius,3,80,1.0,0111,1,,0,1,1,0,32,29,0,0,0.0,0.0,1111,24,6,22,False,False,90.0
101103,SWD01_103,,This sword is exceptional for slashing.,42,2,icon_item_sword_23,1,,,"[{""Map"": null, ""Chance"": 0.6, ""Monster"": {""$ID"": 41280, ""Url"": ""monsters"", ""$ID_NAME"": ""Weaver"", ""Name"": ""Weaver"", ""Icon"": ""mon_weaver""}}, {""Map"": null, ""Chance"": 0.4, ""Monster"": {""$ID"": 58008, ""Url"": ""monsters"", ""$ID_NAME"": ""Sec_Bokchoy"", ""Name"": ""Chinency"", ""Icon"": ""mon_bokchoy""}}, {""Map"": null, ""Chance"": 0.4, ""Monster"": {""$ID"": 400041, ""Url"": ""monsters"", ""$ID_NAME"": ""Bokchoy"", ""Name"": ""Chinency"", ""Icon"": ""mon_bokchoy""}}]",,,4,Crude Falchion,3,106,1.0,0111,1,,0,1,1,0,32,29,0,0,0.0,0.0,1111,24,6,22,False,False,120.0
101104,SWD01_104,,"Due to its ease in manufacturing, this sword is frequently chosen by adventurers as their first replacement for their training sword.",42,2,icon_item_sword_24,15,,,"[{""Map"": null, ""Chance"": 0.92, ""Monster"": {""$ID"": 400441, ""Url"": ""monsters"", ""$ID_NAME"": ""mushroom_boy"", ""Name"": ""Mini Griba"", ""Icon"": ""mon_mushroom_boy""}}]",,,4,Crude Kaskara,4,576,1.0,0111,15,,0,2,2,0,92,83,0,0,0.0,0.0,1111,24,6,22,False,False,120.0
101105,SWD01_105,,Recommended for those who desire a heavier and stronger sword.,42,2,icon_item_sword_25,15,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57455, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Gremlin"", ""Name"": ""Gremlin"", ""Icon"": ""boss_gremlin""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41238, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Carnivore"", ""Name"": ""Wild Carnivore"", ""Icon"": ""boss_carnivore""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41383, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Minotaurs"", ""Name"": ""Minotaur"", ""Icon"": ""boss_minotaurs""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58001, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Denoptic_Q2"", ""Name"": ""Denoptic"", ""Icon"": ""boss_denoptic""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58071, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Marnoks"", ""Name"": ""Demon Lord Marnox"", ""Icon"": ""boss_marnoks""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58252, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Kerberos_Q1"", ""Name"": ""Cerberus"", ""Icon"": ""boss_kerberos""}}, {""Map"": null, ""Chance"": 1.34, ""Monster"": {""$ID"": 47495, ""Url"": ""monsters"", ""$ID_NAME"": ""Panto_sword"", ""Name"": ""Panto Warrior"", ""Icon"": ""mon_panto_sword2""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 400401, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_mirtis"", ""Name"": ""Mirtis"", ""Icon"": ""boss_mirtis""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 400742, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_woodspirit_blue"", ""Name"": ""Blue Woodspirit"", ""Icon"": ""boss_woodspirit_blue""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57015, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Nepenthes"", ""Name"": ""Nepenthes"", ""Icon"": ""boss_nepenthes""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57072, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Mushcaria_Q2"", ""Name"": ""Mushcaria"", ""Icon"": ""boss_mushcaria""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57151, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_simorph"", ""Name"": ""Simorph"", ""Icon"": ""boss_simorph""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57210, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_capria"", ""Name"": ""Capria"", ""Icon"": ""boss_capria""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57268, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_BiteRegina_Q3"", ""Name"": ""Biteregina"", ""Icon"": ""boss_biteregina""}}]",,,4,Cinquedea,4,576,1.0,0111,15,,0,2,2,0,92,83,0,0,0.0,0.0,1111,24,6,22,False,False,160.0
101106,SWD01_106,,"Primary weapon of the cavalry, optimized for slashing. The guard on the hilt helps protect the user's hand.",42,2,icon_item_sword_26,40,"[{""$ID"": 642127, ""Url"": ""collections"", ""$ID_NAME"": ""COLLECT_227"", ""Name"": ""Collection: Nevellet Quarry 1F"", ""Icon"": ""icon_item_box""}]",,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41230, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_necrovanter"", ""Name"": ""Necroventer"", ""Icon"": ""boss_necrovanter""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41371, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Unknocker"", ""Name"": ""Unknocker"", ""Icon"": ""boss_unknocker""}}, {""Map"": null, ""Chance"": 0.6, ""Monster"": {""$ID"": 58149, ""Url"": ""monsters"", ""$ID_NAME"": ""FD_Corylus"", ""Name"": ""Corylus"", ""Icon"": ""mon_corylus""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 103020, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Mummyghast_Q1"", ""Name"": ""Mummyghast"", ""Icon"": ""boss_mummyghast""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 47325, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Moyabruka"", ""Name"": ""Moyabruka"", ""Icon"": ""boss_moyabruka""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57087, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Strongholder_Q1"", ""Name"": ""Cyclops"", ""Icon"": ""boss_strongholder""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57116, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_poata_Q2"", ""Name"": ""Summoned Poata"", ""Icon"": ""boss_poata""}}, {""Map"": null, ""Chance"": 0.6, ""Monster"": {""$ID"": 57207, ""Url"": ""monsters"", ""$ID_NAME"": ""Yognome"", ""Name"": ""Yognome"", ""Icon"": ""mon_egnome""}}]","[{""$ID"": 10015, ""Url"": ""recipes"", ""$ID_NAME"": ""R_SWD02_102"", ""Name"": ""Recipe - Flonas Sabre"", ""Icon"": ""icon_item_weapon_misc3""}]",,4,Sabre,5,728,1.0,0111,40,,0,2,3,0,198,179,0,0,0.0,0.0,1111,24,6,22,False,False,140.0
101107,SWD01_107,,The blade's large crescent edge cuts with immense power.,42,2,icon_item_shamshir,40,"[{""$ID"": 642130, ""Url"": ""collections"", ""$ID_NAME"": ""COLLECT_230"", ""Name"": ""Collection: Novaha Annex"", ""Icon"": ""icon_item_box""}]",,"[{""Map"": null, ""Chance"": 0.6, ""Monster"": {""$ID"": 57846, ""Url"": ""monsters"", ""$ID_NAME"": ""Lapfighter"", ""Name"": ""Lapfighter"", ""Icon"": ""mon_lapfighter""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58012, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_moa_Q3"", ""Name"": ""Moa"", ""Icon"": ""boss_moa""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58013, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Merge_Q2"", ""Name"": ""Merge"", ""Icon"": ""boss_merge""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41380, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Deathweaver"", ""Name"": ""Deathweaver"", ""Icon"": ""boss_deathweaver""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 47318, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Colimencia"", ""Name"": ""Colimencia"", ""Icon"": ""boss_colimencia""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 47320, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Mothstem"", ""Name"": ""Mothstem"", ""Icon"": ""boss_mothstem""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 47321, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Harpeia"", ""Name"": ""Harpeia"", ""Icon"": ""boss_harpeia""}}, {""Map"": null, ""Chance"": 0.6, ""Monster"": {""$ID"": 57048, ""Url"": ""monsters"", ""$ID_NAME"": ""colitile"", ""Name"": ""Colitile"", ""Icon"": ""mon_colitile""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57107, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Chafer_Q1"", ""Name"": ""Chafer"", ""Icon"": ""boss_chafer""}}]",,,4,Shamshir,5,1512,1.0,0111,40,,0,2,3,0,198,179,0,0,0.0,0.0,1111,24,6,22,False,False,140.0
101108,SWD01_108,,Its heavy weight is compensated by its very powerful slash.,42,2,icon_item_scimiter,40,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41220, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Gaigalas"", ""Name"": ""Gaigalas"", ""Icon"": ""boss_gaigalas""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41242, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_honeypin"", ""Name"": ""Honeypin"", ""Icon"": ""boss_honeypin""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41368, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Denoptic"", ""Name"": ""Denoptic"", ""Icon"": ""boss_denoptic""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41379, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Confinedion"", ""Name"": ""Scorpio"", ""Icon"": ""boss_confinedion""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57867, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Rocksodon"", ""Name"": ""Rocksodon"", ""Icon"": ""boss_rocksodon""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41213, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_BiteRegina"", ""Name"": ""Biteregina"", ""Icon"": ""boss_biteregina""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41241, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Shnayim"", ""Name"": ""Shnayim"", ""Icon"": ""boss_shnayim""}}, {""Map"": null, ""Chance"": 0.6, ""Monster"": {""$ID"": 401101, ""Url"": ""monsters"", ""$ID_NAME"": ""Geppetto"", ""Name"": ""Geppetto"", ""Icon"": ""mon_geppetto""}}, {""Map"": null, ""Chance"": 0.6, ""Monster"": {""$ID"": 400321, ""Url"": ""monsters"", ""$ID_NAME"": ""zigri"", ""Name"": ""Zigri"", ""Icon"": ""mon_zigri""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 400421, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_molich"", ""Name"": ""Molich"", ""Icon"": ""boss_molich""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 400661, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_spector_gh"", ""Name"": ""Rikaus"", ""Icon"": ""boss_spector_gh""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 400901, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_bramble"", ""Name"": ""Bramble"", ""Icon"": ""boss_bramble""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57100, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_yonazolem_Q1"", ""Name"": ""Yonazolem"", ""Icon"": ""boss_yonazolem""}}]",,,4,Scimitar,5,1512,1.0,0111,40,,0,2,3,0,198,179,0,0,0.0,0.0,1111,24,6,22,False,False,160.0
101109,SWD01_109,,Its twisted edge amplifies the damage it inflicts. A sword that is both practical and ornamental.,38,2,sword_krisses,40,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57504, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Lithorex_Q1"", ""Name"": ""Lithorex"", ""Icon"": ""boss_lithorex""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57114, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_TombLord_Q1"", ""Name"": ""Tomb Lord"", ""Icon"": ""boss_tomblord""}}]",,"[{""$ID"": 10006, ""Url"": ""recipes"", ""$ID_NAME"": ""R_SWD01_109"", ""Name"": ""Recipe - Kris"", ""Icon"": ""icon_item_weapon_misc1""}]",4,Kris,5,1512,1.0,0111,40,,0,2,3,0,198,179,0,0,0.0,0.0,1111,24,6,22,False,False,120.0
